,index,rating_good_or_bad,require_guest_phone_verification,require_guest_profile_picture,cancellation_policy,instant_bookable,requires_license,availability_365,availability_90,availability_60,availability_30,maximum_nights,minimum_nights,extra_people,guests_included,price,bed_type,beds,bedrooms,bathrooms,accommodates,room_type,property_type,neighbourhood_group_cleansed,host_identity_verified,host_has_profile_pic,host_is_superhost,host_acceptance_rate,host_response_rate,host_response_time,not_a_superhost,a_superhost,host_does_not_have_profile_pic,host_does_have_profile_pic,host_does_not_have_identity_ver,host_does_have_identity_ver,host_does_not_require_license,not_instantly_bookable,instantly_bookable,does_not_require_guest_prof_pic,requires_guest_profile_pic,does_not_require_guest_phone_verification,requires_guest_phone_verification,rt_few_days,rt_within_day,rt_few_hours,rt_within_hours,location_ballard,location_beacon_hill,location_capital_hill,location_cascade,location_central_area,location_delridge,location_downtown,location_interbay,location_lake_city,location_magnolia,location_northgate,location_other,location_queen_anne,location_rainier_vally,location_seward_park,location_university_district,location_west_seattle,pt_apartment,pt_b&b,pt_boat,pt_bungalow,pt_cabin,pt_rv,pt_chalet,pt_condo,pt_dorm,pt_house,pt_loft,pt_other,pt_tent,pt_townhouse,pt_treehouse,pt_yurt,rt_entire_home,rt_private_room,rt_shared_room,bt_air_bed,bt_couch,bt_futon,bt_pull_out_sofa,bt_real_bed,cp_flexible,cp_moderate,cp_strict
544,791,good_review,f,f,flexible,f,f,364,89,59,29,1125,1,$0.00,1,$85.00,Real Bed,2.0,2.0,1.0,4,Entire home/apt,Apartment,University District,t,t,f,100%,95%,within a few hours,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
545,792,bad_review,f,f,moderate,f,f,365,90,60,30,1125,2,$15.00,1,$98.00,Real Bed,1.0,0.0,1.0,2,Entire home/apt,Apartment,University District,t,t,f,100%,80%,within a few hours,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
546,793,good_review,f,f,strict,t,f,365,90,60,30,1125,2,$10.00,1,$110.00,Real Bed,4.0,1.0,1.0,4,Entire home/apt,Apartment,University District,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
547,795,bad_review,f,f,strict,f,f,365,90,60,30,1125,2,$15.00,1,$95.00,Real Bed,1.0,1.0,1.0,3,Entire home/apt,Apartment,University District,t,t,f,100%,80%,within a few hours,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
548,796,good_review,f,f,strict,f,f,365,90,60,30,1125,4,$0.00,1,$42.00,Real Bed,1.0,1.0,1.0,1,Shared room,House,University District,t,t,f,100%,90%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
549,797,good_review,f,f,moderate,f,f,309,45,33,13,1125,3,$0.00,1,$250.00,Real Bed,3.0,3.0,2.0,5,Entire home/apt,House,University District,t,t,f,100%,83%,within a day,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
550,799,good_review,f,f,flexible,f,f,89,89,60,30,1,1,$0.00,1,$40.00,Real Bed,1.0,1.0,1.0,2,Private room,Apartment,University District,t,t,f,100%,70%,within a day,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
551,801,good_review,f,f,flexible,f,f,365,90,60,30,1125,1,$10.00,1,$40.00,Couch,2.0,1.0,1.5,2,Shared room,Townhouse,University District,t,t,f,100%,100%,within a day,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
552,805,bad_review,f,f,strict,f,f,365,90,60,30,1125,3,$15.00,1,$105.00,Real Bed,1.0,1.0,1.0,3,Entire home/apt,Apartment,University District,t,t,f,100%,80%,within a few hours,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
553,806,good_review,f,f,moderate,f,f,365,90,60,30,1125,1,$15.00,2,$150.00,Real Bed,3.0,2.0,2.0,6,Entire home/apt,Apartment,University District,f,t,f,100%,100%,within a few hours,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
554,807,good_review,f,f,flexible,f,f,317,42,28,12,1125,2,$0.00,1,$250.00,Real Bed,2.0,3.0,1.5,5,Entire home/apt,House,University District,t,t,f,100%,60%,within a day,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
555,808,good_review,t,f,moderate,f,f,361,90,60,30,730,1,$15.00,3,$88.00,Real Bed,1.0,1.0,1.0,2,Private room,House,Central Area,t,t,t,100%,75%,within a day,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
556,810,good_review,f,f,flexible,t,f,334,59,29,14,90,2,$25.00,3,$128.00,Real Bed,2.0,2.0,1.0,4,Entire home/apt,Apartment,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
557,812,good_review,f,f,strict,f,f,338,63,33,3,1125,1,$0.00,1,$210.00,Real Bed,1.0,1.0,1.0,2,Entire home/apt,House,Central Area,t,t,f,100%,89%,within a day,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
558,814,good_review,f,f,moderate,t,f,150,61,33,5,1125,1,$20.00,4,$168.00,Real Bed,2.0,2.0,1.0,4,Entire home/apt,House,Central Area,t,t,t,100%,90%,within an hour,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
559,815,good_review,f,f,strict,f,f,353,80,50,20,10,2,$0.00,1,$62.00,Real Bed,1.0,0.0,1.0,2,Entire home/apt,Apartment,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
560,816,good_review,f,f,strict,f,f,303,51,38,19,1125,2,$0.00,1,$80.00,Real Bed,1.0,0.0,1.0,2,Entire home/apt,Apartment,Central Area,t,t,t,100%,100%,within a few hours,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
561,817,good_review,f,f,strict,f,f,157,68,38,14,1125,2,$0.00,1,$105.00,Real Bed,1.0,1.0,1.0,2,Entire home/apt,Apartment,Central Area,t,t,f,100%,80%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
562,818,good_review,f,f,moderate,f,f,87,79,56,26,14,1,$15.00,2,$50.00,Real Bed,2.0,1.0,1.0,4,Private room,House,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
563,821,good_review,f,f,strict,t,f,337,62,36,10,1125,1,$30.00,2,$79.00,Real Bed,1.0,1.0,1.0,2,Entire home/apt,House,Central Area,f,t,t,100%,100%,within a few hours,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
564,822,good_review,f,f,moderate,f,f,351,80,50,20,32,3,$0.00,1,$95.00,Real Bed,1.0,0.0,1.0,2,Entire home/apt,Apartment,Central Area,t,t,t,100%,100%,within an hour,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
565,823,good_review,f,f,moderate,t,f,322,73,44,17,1125,1,$0.00,1,$90.00,Real Bed,1.0,1.0,1.0,2,Entire home/apt,House,Central Area,t,t,f,100%,90%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
566,824,good_review,f,f,strict,f,f,0,0,0,0,28,3,$40.00,4,$380.00,Real Bed,3.0,3.0,2.5,8,Entire home/apt,House,Central Area,f,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
567,825,good_review,f,f,strict,f,f,85,0,0,0,29,3,$0.00,4,$225.00,Real Bed,4.0,4.0,3.0,8,Entire home/apt,House,Central Area,t,t,f,100%,100%,within a day,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
568,826,good_review,f,f,flexible,f,f,68,68,39,9,1125,1,$0.00,1,$60.00,Real Bed,1.0,1.0,1.0,2,Private room,House,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
569,828,good_review,f,f,flexible,f,f,156,0,0,0,1125,2,$60.00,5,$157.00,Real Bed,2.0,2.0,2.5,5,Entire home/apt,House,Central Area,t,t,f,100%,100%,within a day,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
570,830,good_review,f,f,flexible,t,f,365,90,60,30,30,2,$0.00,1,$150.00,Real Bed,1.0,1.0,1.0,3,Entire home/apt,Apartment,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
571,832,good_review,f,f,moderate,f,f,331,80,56,30,30,2,$25.00,4,$145.00,Real Bed,2.0,1.0,1.0,5,Entire home/apt,House,Central Area,t,t,t,100%,100%,within an hour,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
572,833,good_review,t,t,strict,t,f,75,18,18,18,70,1,$35.00,2,$85.00,Real Bed,1.0,1.0,1.0,3,Entire home/apt,House,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
573,834,good_review,f,f,moderate,f,f,361,86,56,26,1125,1,$20.00,2,$79.00,Real Bed,2.0,1.0,1.0,4,Entire home/apt,Apartment,Central Area,t,t,t,100%,100%,within an hour,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
574,835,good_review,f,f,flexible,f,f,110,31,26,5,1125,1,$0.00,1,$40.00,Real Bed,1.0,1.0,1.0,1,Shared room,Apartment,Central Area,f,t,f,100%,100%,within a few hours,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
575,836,good_review,t,t,strict,t,f,137,69,40,16,1125,1,$5.00,1,$49.00,Real Bed,1.0,1.0,1.0,2,Private room,House,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
576,837,good_review,t,t,strict,t,f,192,45,23,7,30,1,$5.00,1,$56.00,Real Bed,2.0,1.0,1.0,4,Private room,Cabin,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
577,838,good_review,f,f,strict,f,f,135,0,0,0,1125,1,$25.00,6,$330.00,Real Bed,4.0,3.0,2.5,7,Entire home/apt,House,Central Area,t,t,t,100%,83%,within an hour,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
578,839,good_review,f,f,flexible,f,f,302,51,28,8,1125,2,$10.00,2,$150.00,Real Bed,2.0,2.0,1.0,4,Entire home/apt,Apartment,Central Area,t,t,f,100%,86%,within a day,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
579,840,good_review,f,f,strict,f,f,332,69,39,9,14,1,$0.00,1,$350.00,Real Bed,4.0,4.0,3.0,8,Entire home/apt,House,Central Area,t,t,t,100%,100%,within a few hours,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
580,841,good_review,f,f,strict,f,f,48,0,0,0,1125,2,$60.00,4,$145.00,Real Bed,2.0,2.0,1.5,4,Entire home/apt,Townhouse,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
581,842,good_review,f,f,moderate,f,f,359,90,60,30,1125,1,$0.00,2,$67.00,Real Bed,1.0,1.0,1.0,2,Private room,House,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
582,843,good_review,f,f,moderate,f,f,358,86,56,26,1125,2,$15.00,1,$69.00,Real Bed,1.0,1.0,2.0,3,Private room,House,Central Area,t,t,f,100%,100%,within an hour,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
